subject_id	subject_label	subject_category	subject_description	object_id	object_label	object_source	predicate_id	mapping_justification	confidence	comment
nmdc:DoorTypeEnum.composite	composite	permissible_value		mesh:C000614679	compositacin B	MESH	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8479	
nmdc:DoorTypeEnum.composite	composite	permissible_value		MI:1299	complex composition	MI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8467	
nmdc:DoorTypeEnum.composite	composite	permissible_value		MI:2284	complex component	MI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8446	
nmdc:DoorTypeEnum.composite	composite	permissible_value		NCIT:C38661	Composite Lymphoma	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8444	
nmdc:DoorTypeEnum.composite	composite	permissible_value		MONDO:0005710	composite lymphoma	MONDO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8441	
nmdc:DoorTypeEnum.composite	composite	permissible_value		OBA:0002059	face composition	OBA	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8439	
nmdc:DoorTypeEnum.composite	composite	permissible_value		SNOMED:1520008	Composite (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8431	
nmdc:DoorTypeEnum.composite	composite	permissible_value		DOID:5820	composite lymphoma	DOID	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8425	
nmdc:DoorTypeEnum.composite	composite	permissible_value		SO:0001066	compositionally_biased_region_of_peptide	SO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8393	
nmdc:DoorTypeEnum.metal	metal	permissible_value		NCIT:C94317	Metallic	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9262	
nmdc:DoorTypeEnum.metal	metal	permissible_value		CHEBI:33977	metallic base	CHEBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9134	
nmdc:DoorTypeEnum.metal	metal	permissible_value		ENVO:02000103	metallic dust	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9072	
nmdc:DoorTypeEnum.metal	metal	permissible_value		OM:Metallicity	metallicity	OM	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8994	
nmdc:DoorTypeEnum.metal	metal	permissible_value		NCBITaxon:47399	metallicum group	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8978	
nmdc:DoorTypeEnum.metal	metal	permissible_value		APO:0000090	metal resistance	APO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8957	
nmdc:DoorTypeEnum.metal	metal	permissible_value		GSSO:001336	metal bondage	GSSO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8946	
nmdc:DoorTypeEnum.metal	metal	permissible_value		GO:0046872	metal ion binding	GO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8927	
nmdc:DoorTypeEnum.metal	metal	permissible_value		CHMO:0002154	metallisation	CHMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8923	
nmdc:DoorTypeEnum.metal	metal	permissible_value		FOODON:03490151	metal container	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8914	
nmdc:DoorTypeEnum.metal	metal	permissible_value		CHEBI:33521	metal atom	CHEBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8889	
nmdc:DoorTypeEnum.metal	metal	permissible_value		NCBITaxon:1046078	Pteronotropis metallicus	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8874	
nmdc:DoorTypeEnum.metal	metal	permissible_value		MOP:0000674	metallation	MOP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8864	
nmdc:DoorTypeEnum.metal	metal	permissible_value		CHMO:0001361	metal evaporation	CHMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8856	
nmdc:DoorTypeEnum.metal	metal	permissible_value		BAO:0000666	metal salt	BAO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8848	
nmdc:DoorTypeEnum.metal	metal	permissible_value		FOODON:03490259	metal gasket	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8829	
nmdc:DoorTypeEnum.metal	metal	permissible_value		CHEBI:25213	metal cation	CHEBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8825	
nmdc:DoorTypeEnum.metal	metal	permissible_value		CHEBI:133331	metal oxide	CHEBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8790	
nmdc:DoorTypeEnum.metal	metal	permissible_value		DOID:0060501	metal allergy	DOID	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8784	
nmdc:DoorTypeEnum.metal	metal	permissible_value		SO:0001656	metal_binding_site	SO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8784	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		FOODON:03490256	wooden cork	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9422	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		ENVO:01000488	wooden building floor	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9379	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		ENVO:01000512	wooden building roof	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9335	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		mesh:C085279	woodorien	MESH	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9039	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		OCCO:51700000	woodworker	OCCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8961	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		NCBITaxon:93817	Moneses uniflora	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8951	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		FOODON:03490177	wood box	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8914	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		NCBITaxon:376113	Hordelymus europaeus	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8913	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		NCBITaxon:348718	Lopinga achine	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8905	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		NCBITaxon:36763	Siricidae	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8855	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		ENVO:00000109	woodland area	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8838	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		FOODON:03490174	wood container	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8837	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		NCBITaxon:159053	Limonia acidissima	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8833	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		FOODON:03412845	wood apple plant	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8823	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		OCCO:51709900	woodworker, all other	OCCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8819	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		ENVO:00000444	woodland clearing	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8808	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		ENVO:01001245	woodland ecosystem	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8783	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		ENVO:01000175	woodland biome	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8782	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		ENVO:01001240	woodland canopy	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8778	
nmdc:DoorTypeEnum.wooden	wooden	permissible_value		mesh:C071080	woodfordin D	MESH	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8772	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		SNOMED:59833007	Collapsible balloon	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8688	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		SNOMED:44922000	Collapsing pulse (finding)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8266	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		OPMI:0000410	collaborator	OPMI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8131	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		BCIO:050939	collaborative goal	BCIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8101	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		UBERON:0002716	collateral sulcus	UBERON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8052	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		NCIT:C131514	SEMA3D wt Allele	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8031	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		UBERON:0001105	clavicle bone	UBERON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8001	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		NCIT:C12695	Clavicle	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7998	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		NCIT:C52932	SEMA3E wt Allele	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7988	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		CLAO:0000728	collar	CLAO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7977	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		PATO:0002462	collagenous	PATO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7969	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		NCIT:C16447	Collagen	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7967	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		XCO:0000262	collagen	XCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7959	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		FBbt:00000044	collar	FBBT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7955	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		NCBITaxon:3713	Brassica oleracea var. viridis	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7944	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		CLAO:0001288	collagen	CLAO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7929	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		CL:0010016	collar cell	CL	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7926	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		BCIO:044085	collaborative communication style	BCIO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7926	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		PORO:0000221	collar body	PORO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7920	
nmdc:DoorTypeMetalEnum.collapsible	collapsible	permissible_value		OARCS:0000169	collateral artery	OARCS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7916	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		PORO:0000234	corrugated surface	PORO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8962	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		NCBITaxon:272190	Lankanectes corrugatus	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8878	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		NCBITaxon:227980	Etheostoma basilare	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8861	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		NCBITaxon:187802	Parborlasia corrugatus	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8853	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		NCBITaxon:2909834	Hemileccinum hortonii	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8817	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		NCBITaxon:1510417	Limnonectes khasianus	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8776	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		SNOMED:467757006	Corrugated drainage sheet (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8709	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		GALLONT:0000022	corrugated	GALLONT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8536	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		SNOMED:257288008	Corrugated drain (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8526	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		mesh:C529247	corrugoside	MESH	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8385	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		MFMO:0000132	corrugator supercilii muscle	MFMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8186	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		CHEBI:91015	corrosion inhibitor	CHEBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7837	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		FLOPO:0013568	corolla wrinkled	FLOPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7782	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		FOODON:03302098	corned beef hash	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7762	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		FLOPO:0023613	corolla ridged	FLOPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7706	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		FLOPO:0015458	corolla furrowed	FLOPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7689	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		NCBITaxon:1441558	Idaea rhodogrammaria	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7685	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		FLOPO:0008101	corolla strap-shaped	FLOPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7648	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		FLOPO:0010971	corolla rugose	FLOPO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7642	
nmdc:DoorTypeMetalEnum.corrugated steel	corrugated steel	permissible_value		ENVO:03501204	prison facility	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7639	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		NCBITaxon:581246	Corydalis cava	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9119	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		NCBITaxon:59447	Nycteridae	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9081	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		FBbi:00000290	hollow-cone illumination	FBBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8994	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		NCBITaxon:69683	Ellobiidae	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8988	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		PATO:0002078	hollow	PATO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8836	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		CHMO:0002364	hollow fibre liquid-phase micro-extraction	CHMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8812	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		NCBITaxon:3116	Ulva intestinalis	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8719	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		SNOMED:90861002	Hollow shape (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8694	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		NCBITaxon:630657	Coelorinchus caelorhincus	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8635	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		SNOMED:255347005	Hollow (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8507	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		HP:0009938	Sunken cheeks	HP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8500	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		GAZ:00453272	Holloway	GAZ	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8390	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		CHMO:0002626	hollow-cathode atomic emission spectroscopy	CHMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8362	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		GAZ:00150650	Hollowell	GAZ	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8319	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		GAZ:00454389	Hollow Ponds	GAZ	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8285	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		GAZ:00299576	Hollow River	GAZ	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8269	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		GAZ:00299565	Hollow River	GAZ	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8269	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		GAZ:00299543	Hollow River	GAZ	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8269	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		GAZ:00300387	Hollow River	GAZ	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8269	
nmdc:DoorTypeMetalEnum.hollow	hollow	permissible_value		NCBITaxon:153659	Lunaria annua	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8222	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		SNOMED:467127008	Roller home shiatsu instrument (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8007	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		MP:0006164	ectropion	MP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7930	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		MP:0006165	entropion	MP	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7831	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		OCCO:51402300	rolling machine setter, operator, or tender, metal or plastic	OCCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7752	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		SNOMED:284768007	Roller skating rink (environment)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7702	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		ECO:0006250	rotary shadowing electron microscopy evidence	ECO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7634	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		ECO:0006282	rotary shadowing electron microscopy evidence used in automatic assertion	ECO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7563	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		ECO:0006281	rotary shadowing electron microscopy evidence used in manual assertion	ECO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7536	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		OCCO:47504300	roof bolter, mining	OCCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7525	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		GO:0039685	rolling hairpin viral DNA replication	GO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7518	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		NCBITaxon:146921	Periophthalmus modestus	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7502	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		CHMO:0001397	roller nanoimprint lithography	CHMO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7486	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		OCCO:53305300	shuttle driver or chauffeur	OCCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7485	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		SNOMED:236054008	Rolling hiatus hernia with gastric volvulus (disorder)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7452	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		FOODON:03306204	roll-in margarine	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7423	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		GSSO:010509	shelter-in-place transition cohort	GSSO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7408	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		XCO:0001665	running on inclined treadmill with shock grid	XCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7407	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		SNOMED:257213005	Rotary cutter with steel blades (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7397	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		SNOMED:160619003	Rolls own cigarettes (finding)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7395	
nmdc:DoorTypeMetalEnum.rolling shutters	rolling shutters	permissible_value		SNOMED:257214004	Rotary cutter with plastic blades (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7387	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		FOODON:03490189	steel plate container	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.9228	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		FOODON:03490308	steel plate container tinned one side	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8931	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		FOODON:03490309	steel plate container tinned both sides	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8930	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		SNOMED:160016009	Steel rollerman (occupation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8224	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		FOODON:00003209	steel cut oats	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8191	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		PR:000009345	kit ligand	PR	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8153	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		NCBITaxon:87724	Cyprinella whipplei	NCBITAXON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8153	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		FOODON:03490262	steel solder	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8118	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		SNOMED:160073008	Steel erector (occupation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8050	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		MONDO:0014061	Steel syndrome	MONDO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8042	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		ENVO:01000510	sheet-iron building roof	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8037	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		SNOMED:160072003	Steel rigger (occupation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8026	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		AFO_/result#AFR:0002619	plate heater temperature	AFO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8016	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		SNOMED:160069005	Metal plate worker (occupation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7959	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		SNOMED:160014007	Steel smelting furnaceman (occupation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7936	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		SNOMED:102337007	Steel-jacket bullet	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7908	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		SNOMED:266042001	Steel bender/fixer (occupation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7888	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		ENVO:01000509	sheet-iron exterior wall	ENVO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7879	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		OCCO:47222100	structural iron or steel worker	OCCO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7874	
nmdc:DoorTypeMetalEnum.steel plate	steel plate	permissible_value		FOODON:03490301	stainless steel container	FOODON	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7873	
nmdc:DrainageClassEnum.excessively drained	excessively drained	permissible_value		GO:0160083	exhausted T cell differentiation	GO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8503	
